system:time_start,O3_column_number_density
"Jun 26, 2022",
"Jun 26, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",0.12
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 27, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",0.12
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 28, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",0.117
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 29, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",0.121
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jun 30, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",0.118
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 1, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",0.12
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 2, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",0.12
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 3, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",0.121
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 4, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",0.121
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 5, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",0.12
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 6, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",0.122
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 7, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",0.121
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 8, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",0.12
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 9, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",0.119
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 10, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",0.12
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",0.12
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 12, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",0.12
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 13, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",0.12
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 14, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",0.121
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 15, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",0.122
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 16, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",0.122
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 17, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",0.123
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 18, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",0.12
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 19, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",0.121
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 20, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",0.124
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 21, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",0.123
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 22, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",0.124
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 23, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",0.126
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 24, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",0.125
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 25, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",0.123
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 26, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",0.125
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 27, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",0.123
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 28, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",0.122
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 29, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",0.122
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 30, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",0.124
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Jul 31, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 1, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",0.121
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 2, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",0.122
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 3, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",0.123
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 4, 2022",
"Aug 5, 2022",
"Aug 5, 2022",
"Aug 5, 2022",
"Aug 5, 2022",
"Aug 5, 2022",
"Aug 5, 2022",
"Aug 5, 2022",0.122
"Aug 5, 2022",
